ID,approve,date,movie_name,score,short_review
愿赌服输,32,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,还是比较喜欢第一部吧，第二部剧情实在有点不够高level，想看特效的可以看一看！
纤纤,15,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,侏罗纪公园的恐龙…特效值得一看，效果大荧幕真的很出彩，紧张刺激。
河堤上的貓,28,"
                    2018-06-17
                ",侏罗纪世界2 短评,40,特效方面做的不錯！恐龍好真實 很適合在電影院那種大場面觀賞
正义的路人,33,"
                    2018-06-18
                ",侏罗纪世界2 短评,40,这部电影还是很不错的，虽然有些恐怖，但是总体还是很精彩刺激的，人类的贪婪打破了恐龙平静的生存环境，也导致了恐龙对人类的血腥报复，结局发人深省
大奇特(Grinch),24,"
                    2018-06-14
                ",侏罗纪世界2 短评,20,《迷失世界》的新瓶装老酒，包装成了哥特恐怖片，运用了一些表现主义元素，不过整体还是太平庸了。个别段落的设计甚至还在沿用上一集的成功模式，缺乏创意，人类角色也无火花。
抓住九月的尾巴,14,"
                    2018-06-24
                ",侏罗纪世界2 短评,40,真的好看啊，特效非常棒，看着很开心。
二十二岛主,24,"
                    2018-06-06
                ",侏罗纪世界2 短评,30,完成度高于前作，有更多的恐龙和惊悚情节，可惜还是差了一口气，包括反派在内的诸多角色过于脸谱化，两位主角仍旧只是和恐龙赛跑的人，十分期待的杰夫·高布伦回归也只存在于首尾两小段，人类角色塑造弱是整个“侏罗纪”系列最大的问题。喜欢的点在于西班牙导演的小心思和恶趣味，可以当恐怖片看。
锅包又又😜,35,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,这个特效真是超赞，演员没问题，小女孩超可爱，小恐龙蠢萌蠢萌的。
法兰西胶片,23,"
                    2018-06-13
                ",侏罗纪世界2 短评,30,一方面是把斯皮尔伯格导演的那两集吃的很透，一方面也有自己的恶趣味，还真的是整个系列最风格的一部，拍成这个样子，你能感觉到环球对导演做了多少否定。
晚安好运©,22,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,有一半是被同事的惊叫吓到的，托比·琼斯在电梯里那段神似特朗普
Hey Johnny,17,"
                    2018-06-17
                ",侏罗纪世界2 短评,40,离开火山岛时，众人遥望的那只恐龙的那种孤单、无助简直是戳我大泪点……感觉动作场面一般但就像最后毒气扩散那段一样，很多片段看得人心里难受。
乌鸦火堂,14,"
                    2018-06-21
                ",侏罗纪世界2 短评,30,照这个方向，这个系列再往下拍，就会变成“恐龙快打”了。下一部再来个黑人和胖子，四人完美！（霸王龙已经沦为吉祥物了）
我是肉馅儿的,34,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,看过零点场怒打两星，星爵全程我是谁我在哪我要干嘛的懵逼表情，小女孩一边奔跑一边尖叫真的喘得过气来吗，全片人物无一智商在线真的好吗……
林妖,11,"
                    2018-06-23
                ",侏罗纪世界2 短评,30,特效不错，恐龙拍的很好
东篱,26,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,特效挺好的，只是没有第一部好看了，勉勉强强三颗星吧！有点失望。
伊谢尔伦的风,12,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,腕龙最美，肿头龙最萌，感觉这片选龙的审美和我很一致！预测侏罗纪世界3就是全民狩猎+出现一群类似萝莉那种改造人以爱和血缘关系驯服恐龙！（也可能是名叫乔治的改造猪）
小鹿乱撞,24,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,特效真的是很棒，恐龙太逼真了满分，电影构图每一处都充满艺术美感，小恐龙真是太萌了，还有，我也想拯救恐龙😂
慕容复,19,"
                    2018-06-18
                ",侏罗纪世界2 短评,40,很多人都说白左祸害了全人类什么的，其实完全是扯淡。除了几个食草恐龙外，最后跑出去的基本都是单身龙，除了能吃几个倒霉鬼外，根本对这个世界不能造成任何的威胁。
风信子,27,"
                    2018-06-16
                ",侏罗纪世界2 短评,20,没有第一部好看
一城如花半倚石,21,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,有佳句无佳章，也就泯然众人矣。
血腥小伙伴,28,"
                    2018-06-16
                ",侏罗纪世界2 短评,30,一般，没有啥新意，小萝莉颜值不错
菩提树下看花开,19,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,侏罗纪世界主题公园及豪华度假村被失控的恐龙们摧毁已有三年。如今，纳布拉尔岛已经被人类遗弃，岛上幸存的恐龙们在丛林中自给自足。当岛上的休眠火山开始活跃以后，欧文与克莱尔发起了一场运动，想要保护岛上幸存的恐龙们免于灭绝。
RobertTaylor,37,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,剧本真是无力吐槽，我了解你们要拍续集，可是能让女主和那个小圣母一起被恐龙吃掉吗？
蔓藤,17,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,回家路上看到隻貓都快要以為是恐龍
李规焉,14,"
                    2018-06-18
                ",侏罗纪世界2 短评,50,老套路，但是完成度很高的近乎完美的工业品。影片生动地展示了什么叫做为了自己的爱，同情和正义可以让无辜的人承受危险的白左。
白鲸,22,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,有一处致敬特别高明：恐龙岛覆灭之前，最后一头消逝在火光里的是腕龙，25年前斯神开启侏罗纪元年主角们看到的第一头也恰恰是它，太伤感了。我们真的是又自私又愚蠢又无知，该灭绝的是我们人类才对啊。
三七莲华,11,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,过渡作，全程无尿点，合格的爆米花，然而这价值观也实在太可怕了吧极端动保要不得啊。小女孩前半段还满镇定的后半段全程惨叫，我总觉得她没那么简单呢……霸王龙和海龙出场太少不满足！
青 天大老爷,18,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,特效OK，剧情。。。
腐狸,26,"
                    2018-06-18
                ",侏罗纪世界2 短评,40,可能泪点低，看到岛上那只没上船哀嚎着化为灰烬时居然没忍住泪……还有那只撞墙的好萌，好几只恐龙我都好喜欢，第三部会继续支持的
bekey,20,"
                    2018-06-25
                ",侏罗纪世界2 短评,40,特效相当满意了，人去拯救恐龙部落，也是厉害了，不过好像国外动画片看多了，差不多都是这个套路吧。国外他们喜欢征服，喜欢英雄主义，不过，三观还算正！自我感觉是一种保护濒危生物的倡导！
Jody.L 李九弟,17,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,"7分。
关键词是“门”。
从开头参议员“我们在灾难门前”，到女主出场被门卡住，中程进入并打破无数道门隔开的密闭空间，到结尾再生恐龙彻底进入人类世界。基因改造生物融合的大门已无法关闭。人类会成为上帝吗？这部多了哲思，但没高潮。倒是期待下部。
学生物的同学忍一忍，离2099仅剩81年！"
Le_eV,12,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,像是那种跟团的“德法意瑞奥5国10日游”...所谓“该有的”都有，但无比的糙…
胡汉三_,9,"
                    2018-06-14
                ",侏罗纪世界2 短评,30,看到火山熔岩快要把长颈龙淹没 还有最后毒气落到最下层快要毒死它们的时候 心里好难过…
瓜瓜饼饼,17,"
                    2018-06-22
                ",侏罗纪世界2 短评,40,真正的大片，真正的视觉盛宴。
尽欢,27,"
                    2018-06-19
                ",侏罗纪世界2 短评,50,恐龙看的很刺激。已经够了。
阿伦和饭师傅,19,"
                    2018-06-06
                ",侏罗纪世界2 短评,30,古堡惊情啊。 IMAX效果很好。 雷龙就是用来煽情的，每集都是雷龙最可怜，死得最早。
把噗,7,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,拍得还不错，但用恐怖片的拍法拍恐龙可能有一定问题。而且恐龙能被替换成任何其他异形动物，问题就更大了。
九命猫@victor-eyes,13,"
                    2018-06-12
                ",侏罗纪世界2 短评,40,提前半个来月看的，保密期已过。女主没上部出彩。推荐给喜欢《闪灵》的人。看完你们会感觉布鲁龙龙无比亲切……
hiro,14,"
                    2018-06-16
                ",侏罗纪世界2 短评,10,全片毫无重点，也没啥逻辑，猪逻辑
阿措~❤,9,"
                    2018-06-23
                ",侏罗纪世界2 短评,30,头顶一切的阿喜龙可爱，跟阿喜应该是亲戚。看恐龙们火山逃命想哭哭，电影里的恐龙逃掉了，过去真的恐龙们，一个都没逃掉。
富兰克林二世,18,"
                    2018-06-16
                ",侏罗纪世界2 短评,30,特效是真的棒，剧情不敢恭维，整体还是不错的
安徒死,12,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,沧龙，下一部带资进组吧，戏份太少了。
爱追剧的小可爱,12,"
                    2018-06-23
                ",侏罗纪世界2 短评,40,总体感觉还不错，特效很逼真，布鲁太可爱了还有那只到处撞的恐龙，目测有第三部期待一下
明安,14,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,翼龙根本不是这样飞的！
君流儿,21,"
                    2018-06-19
                ",侏罗纪世界2 短评,40,思想比第一部深刻，但是特效视觉感比第一部逊色，毕竟岛毁了后只剩几只临危恐龙的个人表演。局限在笼中或庄园里的挣扎和追逐看着挺憋屈。全篇都是自私人类的操作，恐龙的复制也是为了克隆自己的女儿，拍卖中数字激荡着浑浊的灵魂。人类真的需要进化，学会与比自己高级的物种和平相处，不超越就会灭亡。
zoey,20,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,没第一部好看，而且bug特别多，如果不是各种此起彼伏尖叫声贯穿整个电影，我真的快睡着了。
Lottie,11,"
                    2018-06-21
                ",侏罗纪世界2 短评,40,布鲁撒娇的时候会打呼噜诶像猫一样！喜欢！
你跟séi俩呢？,17,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,本身我对恐龙就无感，如果真拍成一个纯爆米花电影也就罢了，非得引起点儿思考。我讨厌一切海洋馆动物园，所以我也不觉得贩卖恐龙和把恐龙圈养起来卖票给别人看有什么区别。女主一出场就爆表的圣母心也真是把我恶心地够呛——我衷心地祝愿片中的各位，被自己放出去的大恐龙踩死。
、mo,17,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,最近这一阵子都没看到有上好看的电影就去看了这个，感觉还行吧，特效还不错。
穿过肉身的痛,16,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,没有第一部好看，惊险的火山爆发，腕龙的悲鸣！新的暴虐迅猛龙虎头蛇尾的剪辑！除了一两个镜头惊险，其他的基本在躲猫猫的过度！唯一笑点就是布鲁和暴虐迅猛龙的终极一掉，布鲁在角龙的双角之间的那一个懵逼镜头。可惜了我的期待，还有海龙全程躲猫猫。大海好和平。失望的第二部。
媛媛,15,"
                    2018-06-17
                ",侏罗纪世界2 短评,40,这一部惊悚场面更多了，剧情不喜欢。团灭的节奏，太贪婪的人类下场都不会太好！素食恐龙还是萌萌哒很很可爱！
蒲末释,17,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,那只被留下的长颈龙，消失在火光的一幕，都要差点哭了。
夜空中最亮的星,12,"
                    2018-06-18
                ",侏罗纪世界2 短评,40,特效很棒，没有第一部好看
二月鸟语,10,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,6.5/10，最好看的部分还是致敬斯皮尔伯格原版的人类和迅猛龙捉迷藏&迅猛龙之战，其他部分都乏善可陈。对现在的好莱坞来讲，特效已不是重点。有意思的是价值观输出，克隆人和克隆恐龙之间的伦理问题。主创很聪明，把这个锅交给克隆人背，这一切铺垫都为了三年后的续集。但内核似乎已经渐行渐远…
Jin Unrated,10,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,恐龙那么廉价，干脆按斤卖得了。MG 真的配乐聒噪得不行。惊悚部分还成，彩蛋就不要等了。这片与其说是与贪欲有关，不如说是宣扬动物权益。Okja 的无脑恐龙版。
[deleted大師],7,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,能给三星以上的肯定是这辈子第一次带娃去电影院吧？
ReeZan,6,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,安迪迪请不要再拍这类弱智片了好吗，不如回来演电视吧
水怪,11,"
                    2018-06-12
                ",侏罗纪世界2 短评,30,自己强行脑补一个暗黑设定，雏形版恐龙就是洛克伍德老头本身，这样看起来影片就有了逃出绝命镇和异形的气质了。不然就只能是个非常无聊的怪兽片。
唐小万,7,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,"一惊一乍。还是觉得霸王龙的短手最萌。记一句话：""They don't need our protection, but absence."
ycat,13,"
                    2018-06-17
                ",侏罗纪世界2 短评,40,特效方面确实做的很不错，剧情不够新颖，圈钱、异变很老套了。岸边腕龙的绝望，布鲁的勇敢，迅猛龙的battle，小女孩的恐慌，这几个片段挺感触的，结尾虽然从小女孩的角度选择了恐龙进入人类圈子，但是这个结局过于理想化。希望下一部可以圆回来！
顗禮,10,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,"1、To所有剧透《复联3》并且在6.15看不到本片的人，准备好接受我们的剧透轰炸吧！2、环球跟迪宝看来是杠上了，你延后上映，我提前上映（中国大陆）；你把帕帕搞成众矢之的，我就让他当英雄  3、环球和迪宝居然碰上了父女竞技（朗霍华德与布莱丝）4、有致敬也有新意就算成功，哥特风有想法
其实我觉得片子还是蛮不错的，导演的镜头感和个人风格蛮突出的，第一幕的大场面和第三幕的哥特风格都挺惊喜的，这个导演我还蛮佩服的。而且在迪宝快垄断北美电影业半壁江山的情况下，环球还在刚迪宝也是勇气十足"
北岛鹿人,0,"
                    2018-06-19
                ",侏罗纪世界2 短评,50,Life will find a way. 真的是贯穿整个系列最重要的一句话。
Lan~die,4,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,"异形迅猛龙线条美，Blue迅猛龙灵性美。开窗敲爪那段棒。
希望系列走向是互助的灵性龙&克隆人vs互相利用的异形龙&贪婪人类。"
深夜声咽,6,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,现在的恐龙都不喜欢吃人了？差评，虽然至少没睡着，早知看毛子踢球。
谢谢你们的鱼,7,"
                    2018-06-15
                ",侏罗纪世界2 短评,50,爽炸，超越上一部，氛围感和紧张感系列最强！
種花家的藍兔子,15,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,阑尾！！暴虐龙日天怼地、聪明到装被麻醉诱人来吃（貌似还笑了）居然最后被个小龙不费吹灰之力弄摔下去正好被插死。。编剧是实在想不出来怎么收尾了么？？！还有感觉这片导演是当恐怖片来拍的。。。😂
妙可中国,3,"
                    2018-06-16
                ",侏罗纪世界2 短评,30,与其说是白左圣母，其实编剧更想表达的是恐龙与人类共存性的可能，而贪婪的基因技术和那些科学家才是元凶，从女主拒绝按下按钮而由基因制造出来的小女孩按下就很明显了，说的通透点，放不放恐龙，人类还是能大批量制造新的恐龙出来。不过与前面恢宏的大逃亡相比，结局的小鬼当家真是落差太大。
魏小河,10,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,感觉要猩球崛起了。没什么新意，老套、陈旧。
桒,14,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,站在码头的长脖子腕龙宝宝，呜呜……结局作死，下一部得是真高潮了。颤抖吧，人类
未央,4,"
                    2018-06-20
                ",侏罗纪世界2 短评,40,特效很赞，音效在杜比厅里听起来太响了，故事由恐龙岛发展到陆地，最后的结局感觉侏罗纪世界在向猩球崛起发展，一个人和恐龙共存的时代，估计会有第三部，期待！
肖恩恩恩恩肖,12,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,蛮好看的啊……为什么总有很多人觉得电影探讨了什么就是在宣扬什么？
emillyhom,17,"
                    2018-06-19
                ",侏罗纪世界2 短评,30,就只是还行吧。和一比好像差了点什么。但是那只恐龙单独留在岛上看着它死去那里心里难受极了。可是最后那里如果是我，又好像会和女主一样的选择不按下那个按钮。什么是人性，该怎样抉择，好像，不是一条线能划清黑白啊
时间之葬,8,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,那个暴虐迅猛龙除了面目狰狞，真的没啥高级的地方。而那些人类反派，比这条路人龙还不如
JoeyLu陆柏宇,9,"
                    2018-06-15
                ",侏罗纪世界2 短评,50,导演个人风格浓重，是一部很成功的恐怖惊悚融合商业动作科幻冒险片！
搬砖侠,3,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,娱乐性很高，系列致敬梗儿和彩蛋遍布全片，部分情节甚至有点恐怖片的意思，就剧情主题而言可能确实是系列承前启后之作，将纯粹的怪兽片拓展到人与动物之间的情感纠葛与物种平权的话题上来，这确实有意义。缺点是剧情依然明显套路化，另外，最想看到海底沧龙却依然沦为打酱油，明明深海战恶龙更有看点啊
朝阳区陆依萍,5,"
                    2018-06-27
                ",侏罗纪世界2 短评,30,真的很担心！男女主角再不减肥可能下一部就跑不动了...
独占我的英雄,5,"
                    2018-07-05
                ",侏罗纪世界2 短评,40,特效挺好的，有泪点有惊险也有深思的地方
做一件事很难吗,11,"
                    2018-06-26
                ",侏罗纪世界2 短评,30,这部电影的优点就在于特效逼真 也就这点了 没有然后了
鹣鲽谩彧之鹣,9,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,还行吧，Blue演得好
SELVEN,3,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,70/100 在岛上的部分电影是刺激的特效blockbuster，但出了岛忽然间导演决定要把今晚一个人睡觉的小孩儿们都吓尿，改走恐怖惊悚路线（异形对此类影片仍有深远影响）。按钮的情节，小女孩是在暗讽幼稚左派吗？但其实按下开关的不是幼稚左派，而是续集利益的召唤，这个设定太tm经典了
Morning,6,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,水的地方确实很水，比上一部要更加谄媚（开头和富兰克林角色及反派未经雕琢），但是导演贡献了一些有趣的场面，水底求生和几个漂亮的顶拍镜头。更有意义的在于尝试了将影片的客观格局缩小（岛到古堡到小女孩的房间）从而主题格局再一次打开（‘欢迎来到侏罗纪世界’），那一场怪兽围困小女孩是妙招。
深夜的阿斯伯格,2,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,越来越不了解现在的孩子了，旁边四五岁的小孩说，这跟环太平洋是一个公司出品啊..呵呵瞧，星爵又唱歌了。
星星草,1,"
                    2018-06-16
                ",侏罗纪世界2 短评,50,被布鲁圈粉！！！
锦妖棉花糖,5,"
                    2018-06-16
                ",侏罗纪世界2 短评,50,我觉得挺好看呀
天马星,3,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,继续愚蠢作死，就不能安安静静逃个跑？剧情基本是「侏罗纪公园2」的粘贴复制，要不是有个古堡，这片子简直没有任何看点。PS彩蛋比「蜘蛛侠：英雄归来」还蠢。
三千岁,1,"
                    2018-06-22
                ",侏罗纪世界2 短评,30,中规中矩的一部电影。斯皮尔伯格的电影力在展示这一生物原始本色，这一部把人类的欲望加了进来，如此考量自然无可厚非。剧情是老套的，最后一些场景还有致敬前作的意思，本来就是一个系列。小女孩的角色没有讲利索，当然用意明显。陪弟弟看的第三部电影，在此标记，纪念一下。他说不如前作，同意。
darkcat,6,"
                    2018-06-16
                ",侏罗纪世界2 短评,30,小萝莉每次尖叫都觉得心累
猴猴塞不进裤子,8,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,在活火山岛上建极其昂贵的公园，这个电影一开头就已经没逻辑了。【小女孩跑得贼快，而且脑子不大对头，可能融合了恐龙基因，是小龙人。【blue说不许打我爸爸。
扬酱和祀夜,4,"
                    2018-06-17
                ",侏罗纪世界2 短评,40,干得好啊圣母们，人类文明的末路就靠你们了！
艾晨,7,"
                    2018-07-02
                ",侏罗纪世界2 短评,10,除了恐龙，所有人智商都为0。以及，它们是活生生的生命，所以其他都不是？圣母婊去死。
隔壁山田,8,"
                    2018-06-13
                ",侏罗纪世界2 短评,30,有彩蛋，场景小，回忆杀多，出现很多新恐龙都非常可爱！但过于人性化就不像恐龙，只像某种异形类的怪兽而已了。p.s.霸王龙已经成为正义的味方！腕龙就很惨每一部里被牺牲的都是它。
what'swilliam,12,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,3.7星。老套但有诚意的恐龙电影，紧张+很多蠢+一些笑点+一点泪点+一丝丝还算发人深省的思考。隧道中隐隐约约的龙，冲天而起的沧龙，霸气登场的霸王龙，非常吸粉的迅猛龙各有特色。那只孤独地站在码头边最终与火山融为一体的腕龙一幕很催泪。本片主角们的价值观也是蛮圣母的，一心要为第三部铺路。
Minoz,16,"
                    2018-06-16
                ",侏罗纪世界2 短评,30,挺一般的，剧情挺无聊的，除了特效其他都……一言难尽……爵爷胖了😂😂😂梅茜真可爱
蔕,4,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,套路太一般了，这个系列人物智商、剧情都在退步，玩到最后是不是就是恐龙崛起
阿猴HOSEA,8,"
                    2018-06-08
                ",侏罗纪世界2 短评,20,前三十分钟爽飞，后面的戏就尴尬了...
青青蒹葭,11,"
                    2018-06-22
                ",侏罗纪世界2 短评,30,特效不错，就觉得女主好漂亮。
cincky,7,"
                    2018-06-13
                ",侏罗纪世界2 短评,20,一看而过，硬生生凹出来的剧情。（台北@天台影城）
判官赵,12,"
                    2018-06-12
                ",侏罗纪世界2 短评,40,完美还原童年阴影段落。作为怪兽控知足了，新品种虽然丑了点但是又腹黑又邪恶又残暴又带劲。虽然觉得结尾过于圣母，但恐龙灭绝场景什么的确实震颤心灵。男主渣男，辜负布鲁太多次了。大家准备好迎接传奇怪兽宇宙吧！
LORENZO,2,"
                    2018-08-01
                ",侏罗纪世界2 短评,30,逻辑烂爆：古堡挖了个超大地下基地自家主人都不知道，船上蹦上一辆卡车无人问津，恐龙命和人命哪个值钱的粗暴价值观选择。然而还是有爽点，不过再也没有小时候那种吓到不敢呼吸的［侏罗纪］的fu了。
憨大仁,3,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,很好奇下一部要怎么拍！一群圣母心！
麻辣香水鱼,12,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,当成一部爆米花爽片来看就可以了，其他什么都不要去纠结！
开膛手贝塔,5,"
                    2018-06-19
                ",侏罗纪世界2 短评,30,编剧处于磨洋工水平
SingLesinger,6,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,导演真的可以救一个平庸的剧本
豆豆豆,2,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,首先，男女主没有把门打开，是小女孩打开的。小女孩是克隆人，肯定会心疼这些克隆出来的龙，打开门没毛病。骂这部电影三观有问题的自己就有问题。
夜雨潇湘,5,"
                    2018-06-18
                ",侏罗纪世界2 短评,30,女主没有第一部那么招人烦了，都说小女孩身上可能有恐龙基因不过我没看出来那么多细节，全片最佳是可爱的小BLUE，最触动我的是腕龙在港口求助被岩浆吞没的那一幕。
Mr. Infamous,1,"
                    2018-06-24
                ",侏罗纪世界2 短评,40,比上部好看些，至少紧凑，还在致（摘）敬（抄）之余，往新方向加了恐怖元素。喜欢古堡惊情，恐龙的指爪都要抓在心间。最大的诟病或争议，是在众生平等的理念下，人的安危是否该放在首位。但没办法，他们离岛目睹恐龙死亡已十分戳心，再加上续集还要大闹都市。可惜沧龙竟是幌子，期待海上屠杀版。三星半
西帕克,6,"
                    2018-06-13
                ",侏罗纪世界2 短评,30,巴亚纳的个人风格在这部电影中十分闪耀，古堡怪物，阴影构图，以及瞄准恐龙局部细节的特写，都有让人眼前一亮的感觉。奈何剧本实在是太过于套路，导演和星爵都救不回来。
蝌蚪往人,4,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,恐龙危机：代号维罗妮卡。没想到恐龙竟然能和古堡生存结合起来，整个电影游戏性十足，非常娱乐。PS：恐爪龙最聪明不假，但是智商也只相当于半个鸡。
于是,5,"
                    2018-06-17
                ",侏罗纪世界2 短评,30,新品种迅猛龙很不错。以及，售价太低了。
her,9,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,熬夜看得首映场，从头至尾难掩失望。
异端云术,6,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,我是那只码头边个头大跑的慢的恐龙
avivi 薇薇喵,7,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,有几个紧张惊吓point是真的挺惊吓的，后排有女生直接叫出声来了，小恐龙和大恐龙小时候都挺萌的，长大了都不可爱了……除了那只全程懵逼乱撞砸场子搞状况的头盔龙……
海盗豚,5,"
                    2018-06-15
                ",侏罗纪世界2 短评,50,根本就超级好看！！你想看的什么都有！！童年噩梦又回来了！Long live 侏罗纪系列！
万户,8,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,圣母婊怎么毁灭世界。等下有时间再写长文吐槽
[被注销],2,"
                    2018-06-24
                ",侏罗纪世界2 短评,30,想看恐龙的大丁丁长什么样，可是没有导演满足我的恶趣味。
秋辞,6,"
                    2018-06-23
                ",侏罗纪世界2 短评,30,不懂为什么要把恐龙放出来，还要拯救它们，没听说老鼠要拯救猫的，自己在食物链里什么位置没点b数吗？
二火山,8,"
                    2018-06-12
                ",侏罗纪世界2 短评,30,超出预期，前后风格突变，结尾完美承接「狂暴巨兽」，驯养员宇宙初见雏形！
陆冠均,6,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,从剧情来讲算是“双黄蛋”了，不过感觉比较……怪
马庆云,8,"
                    2018-06-15
                ",侏罗纪世界2 短评,10,在国外，编剧果然很好干，这剧情，简直是个人就能干。
窥窗桃枝,4,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,恐龙都好可爱，竟然拍成了一部室内恐怖片也是难为主创了，不过正因如此，恐龙也少了许多施展的空间，遗憾。
诸葛若见,5,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,别称《奔跑吧恐龙》，特效挺出众，雨夜古堡，恐龙追小孩，经典吓人梗挺好玩。适合带熊孩子，去进行心理建设。布鲁机灵忠诚似狗狗，暴虐迅猛龙阴险微笑挺抢戏。3星半
大瘦瘦,2,"
                    2018-06-27
                ",侏罗纪世界2 短评,30,合算侏罗纪世界3：狂暴巨兽先于本片上映的啊
般若儿,15,"
                    2018-06-23
                ",侏罗纪世界2 短评,40,喜欢blue！它太可爱了！小女孩的身上似乎有许多伏笔。
赤色火焰,10,"
                    2018-06-15
                ",侏罗纪世界2 短评,20,除了特效啥也没了，无聊到爆
肥嘟嘟左卫门,2,"
                    2018-06-22
                ",侏罗纪世界2 短评,30,毁灭人类的小女孩
快乐卟卟,5,"
                    2018-06-15
                ",侏罗纪世界2 短评,30,虽然小有泪点，但剧情还是弱了些，还是看特效吧。
某茶君,4,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,计算非常精准的商业电影，特别喜欢恐龙假扮巫婆进入女孩噩梦的那场戏。
seansss,2,"
                    2018-06-23
                ",侏罗纪世界2 短评,30,我靠这是异形4梗吗？？
越过谎言拥抱你,2,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,是今年到目前为止看过电影中完成度最高的。逻辑线完整，张弛有度，特效出色。
宇宙真理猪大肠,3,"
                    2018-06-21
                ",侏罗纪世界2 短评,20,在大理大学的电影院看的～😜（很遗憾并不能因为这个就给本作加分）
花生落,2,"
                    2018-06-18
                ",侏罗纪世界2 短评,40,本来只想打三星，剧情一般，太一般了。架不住孩子特别喜欢恐龙，给个四星吧。
牧三洵,5,"
                    2018-06-16
                ",侏罗纪世界2 短评,40,女主疯狂挽回她在前一部中的黑历史名誉，男主开爆温情路线，导演十分明智的安排了女孩这个角色开启第三部。P.S.我男神果然是个逗比。火山熔浆那段真是全场爆笑了。
helloliu,9,"
                    2018-06-09
                ",侏罗纪世界2 短评,40,好吓人，恐龙为什么一直盯着主角们不放啊! @cinestar berlin
凛凛临,21,"
                    2018-06-19
                ",侏罗纪世界2 短评,50,腕龙在海边悲鸣的时候有点泪目了。布鲁莫名萌。
鲸鱼君,2,"
                    2018-06-15
                ",侏罗纪世界2 短评,40,《侏罗纪世界2》3D：跟第一部不相上下，料给的挺足，从火山喷发岩浆遍地的海岛，到孤立无援的别墅内，人与恐龙的交锋来得很猛烈，虽然这些庞然大物中有人工研制出的巨无霸品种，但主角们都光环加身、毫发未损。尽管还算过瘾，但海底的大家伙没有亮相机会实在是可惜，可能会在第三部里有份吧。★★★☆
王大根,8075,"
                    2018-01-19
                ",奇迹男孩 短评,50,在这种家庭里做一条狗都好啊
